,Date,event_type,country,fatalities,event_id_cnty
542,2021-03-22,Violence against civilians,Burundi,1,4
543,2021-03-22,Violence against civilians,Chile,0,2
544,2021-03-22,Violence against civilians,Colombia,3,2
545,2021-03-22,Violence against civilians,Cuba,0,1
546,2021-03-22,Violence against civilians,El Salvador,3,3
547,2021-03-22,Violence against civilians,Ghana,0,1
548,2021-03-22,Violence against civilians,Jamaica,7,4
549,2021-03-22,Violence against civilians,Mexico,81,67
550,2021-03-22,Violence against civilians,Niger,0,1
551,2021-03-22,Violence against civilians,Nigeria,3,8
552,2021-03-22,Violence against civilians,Puerto Rico,0,1
553,2021-03-22,Violence against civilians,Somalia,1,3
554,2021-03-22,Violence against civilians,South Africa,1,1
555,2021-03-22,Violence against civilians,South Sudan,6,1
556,2021-03-22,Violence against civilians,Sudan,0,1
557,2021-03-22,Violence against civilians,Venezuela,1,3
558,2021-03-22,Violence against civilians,Yemen,2,2
559,2021-03-23,Battles,Bangladesh,1,1
560,2021-03-23,Battles,India,2,5
561,2021-03-23,Battles,Myanmar,20,7
562,2021-03-23,Explosions/Remote violence,Myanmar,0,3
563,2021-03-23,Violence against civilians,Bangladesh,1,3
564,2021-03-23,Violence against civilians,India,2,2
565,2021-03-23,Violence against civilians,Myanmar,2,6
566,2021-03-23,Violence against civilians,Pakistan,4,3
567,2021-03-23,Violence against civilians,Philippines,0,1
568,2021-03-29,Battles,Brazil,11,27
569,2021-03-29,Battles,Burundi,0,1
570,2021-03-29,Battles,El Salvador,3,4
571,2021-03-29,Battles,Jamaica,1,1
572,2021-03-29,Battles,Lebanon,0,2
573,2021-03-29,Battles,Mexico,18,13
574,2021-03-29,Battles,Nigeria,13,5
575,2021-03-29,Battles,Puerto Rico,2,1
576,2021-03-29,Battles,Somalia,7,2
577,2021-03-29,Battles,Turkey,0,1
578,2021-03-29,Battles,Venezuela,5,6
579,2021-03-29,Battles,Yemen,1,1
580,2021-03-29,Explosions/Remote violence,Afghanistan,9,5
581,2021-03-29,Explosions/Remote violence,Iran,1,1
582,2021-03-29,Explosions/Remote violence,Kenya,4,2
583,2021-03-29,Explosions/Remote violence,Niger,0,1
584,2021-03-29,Explosions/Remote violence,Nigeria,10,4
585,2021-03-29,Explosions/Remote violence,Somalia,0,1
586,2021-03-29,Explosions/Remote violence,Turkey,2,3
587,2021-03-29,Explosions/Remote violence,Yemen,0,14
588,2021-03-29,Violence against civilians,Afghanistan,8,4
589,2021-03-29,Violence against civilians,Angola,0,1
590,2021-03-29,Violence against civilians,Belize,3,2
591,2021-03-29,Violence against civilians,Brazil,34,32
592,2021-03-29,Violence against civilians,Burkina Faso,0,1
593,2021-03-29,Violence against civilians,Burundi,0,4
594,2021-03-29,Violence against civilians,Chad,0,2
595,2021-03-29,Violence against civilians,Colombia,2,1
596,2021-03-29,Violence against civilians,El Salvador,2,3
597,2021-03-29,Violence against civilians,Ethiopia,4,1
598,2021-03-29,Violence against civilians,Guatemala,4,1
599,2021-03-29,Violence against civilians,Iran,1,1
600,2021-03-29,Violence against civilians,Jamaica,1,3
601,2021-03-29,Violence against civilians,Mexico,99,88
602,2021-03-29,Violence against civilians,Niger,1,1
603,2021-03-29,Violence against civilians,Nigeria,35,18
604,2021-03-29,Violence against civilians,Puerto Rico,0,2
605,2021-03-29,Violence against civilians,Somalia,1,1
606,2021-03-29,Violence against civilians,South Sudan,2,1
607,2021-03-29,Violence against civilians,Sudan,0,1
608,2021-03-29,Violence against civilians,Trinidad and Tobago,1,2
609,2021-03-29,Violence against civilians,Venezuela,3,2
610,2021-03-30,Battles,India,4,2
611,2021-03-30,Battles,Myanmar,3,6
612,2021-03-30,Battles,Pakistan,0,1
613,2021-03-30,Explosions/Remote violence,India,5,1
614,2021-03-30,Explosions/Remote violence,Myanmar,0,3
615,2021-03-30,Violence against civilians,Bangladesh,2,2
616,2021-03-30,Violence against civilians,India,3,3
617,2021-03-30,Violence against civilians,Myanmar,20,12
618,2021-03-30,Violence against civilians,Pakistan,8,2
619,2021-03-30,Violence against civilians,Philippines,1,1
620,2021-03-30,Violence against civilians,United States,10,1
621,2021-04-05,Battles,Brazil,10,33
622,2021-04-05,Battles,Colombia,0,3
623,2021-04-05,Battles,El Salvador,2,1
624,2021-04-05,Battles,Guatemala,2,1
625,2021-04-05,Battles,Ivory Coast,6,2
626,2021-04-05,Battles,Mexico,17,16
627,2021-04-05,Battles,Nigeria,3,1
628,2021-04-05,Battles,Puerto Rico,1,1
629,2021-04-05,Battles,Somalia,0,1
630,2021-04-05,Battles,South Sudan,0,2
631,2021-04-05,Battles,Tunisia,1,1
632,2021-04-05,Battles,Turkey,0,1
633,2021-04-05,Battles,Venezuela,14,2
634,2021-04-05,Battles,Yemen,0,2
635,2021-04-05,Explosions/Remote violence,Afghanistan,1,1
636,2021-04-05,Explosions/Remote violence,Armenia,0,1
637,2021-04-05,Explosions/Remote violence,Somalia,2,2
638,2021-04-05,Explosions/Remote violence,Turkey,1,2
639,2021-04-05,Explosions/Remote violence,Venezuela,2,1
640,2021-04-05,Explosions/Remote violence,Yemen,1,20
641,2021-04-05,Violence against civilians,Afghanistan,6,4
642,2021-04-05,Violence against civilians,Brazil,33,32
643,2021-04-05,Violence against civilians,Burundi,1,3
644,2021-04-05,Violence against civilians,Chile,0,1
645,2021-04-05,Violence against civilians,Colombia,3,3
646,2021-04-05,Violence against civilians,El Salvador,4,4
647,2021-04-05,Violence against civilians,Ethiopia,11,1
648,2021-04-05,Violence against civilians,Jamaica,3,2
649,2021-04-05,Violence against civilians,Mexico,75,79
650,2021-04-05,Violence against civilians,Nicaragua,1,1
651,2021-04-05,Violence against civilians,Nigeria,17,14
652,2021-04-05,Violence against civilians,Puerto Rico,4,4
653,2021-04-05,Violence against civilians,Somalia,3,4
654,2021-04-05,Violence against civilians,South Sudan,2,2
655,2021-04-05,Violence against civilians,Sudan,1,1
656,2021-04-05,Violence against civilians,Trinidad and Tobago,1,2
657,2021-04-05,Violence against civilians,Turkey,0,2
658,2021-04-05,Violence against civilians,Venezuela,7,3
659,2021-04-05,Violence against civilians,Yemen,1,1
660,2021-04-06,Battles,India,5,3
661,2021-04-06,Battles,Indonesia,0,1
662,2021-04-06,Battles,Myanmar,14,8
663,2021-04-06,Battles,Pakistan,2,1
664,2021-04-06,Explosions/Remote violence,India,0,1
665,2021-04-06,Explosions/Remote violence,Myanmar,6,14
666,2021-04-06,Explosions/Remote violence,Philippines,0,1
667,2021-04-06,Violence against civilians,Bangladesh,1,1
668,2021-04-06,Violence against civilians,India,2,5
669,2021-04-06,Violence against civilians,Italy,0,1
670,2021-04-06,Violence against civilians,Myanmar,9,11
671,2021-04-06,Violence against civilians,Pakistan,4,4
672,2021-04-06,Violence against civilians,United States,0,1
673,2021-04-12,Battles,Benin,2,4
674,2021-04-12,Battles,Brazil,8,31
675,2021-04-12,Battles,Burundi,0,1
676,2021-04-12,Battles,Egypt,1,1
677,2021-04-12,Battles,El Salvador,5,5
678,2021-04-12,Battles,Ethiopia,8,1
679,2021-04-12,Battles,Gambia,0,1
680,2021-04-12,Battles,Jamaica,4,3
681,2021-04-12,Battles,Kenya,1,1
682,2021-04-12,Battles,Lebanon,0,1
683,2021-04-12,Battles,Mali,1,1
684,2021-04-12,Battles,Mexico,24,16
685,2021-04-12,Battles,Niger,0,1
686,2021-04-12,Battles,Puerto Rico,0,1
687,2021-04-12,Battles,Turkey,7,2
688,2021-04-12,Battles,Venezuela,0,1
689,2021-04-12,Explosions/Remote violence,Afghanistan,3,5
690,2021-04-12,Explosions/Remote violence,Egypt,0,1
691,2021-04-12,Explosions/Remote violence,Ivory Coast,0,1
692,2021-04-12,Explosions/Remote violence,Niger,0,1
693,2021-04-12,Explosions/Remote violence,Yemen,0,21
694,2021-04-12,Violence against civilians,Afghanistan,1,1
695,2021-04-12,Violence against civilians,Bahrain,0,1
696,2021-04-12,Violence against civilians,Brazil,35,35
697,2021-04-12,Violence against civilians,Burundi,0,3
698,2021-04-12,Violence against civilians,Chad,0,2
699,2021-04-12,Violence against civilians,Colombia,8,8
700,2021-04-12,Violence against civilians,El Salvador,2,2
701,2021-04-12,Violence against civilians,Ghana,0,1
702,2021-04-12,Violence against civilians,Guatemala,2,2
703,2021-04-12,Violence against civilians,Iran,1,1
704,2021-04-12,Violence against civilians,Jamaica,4,4
705,2021-04-12,Violence against civilians,Malawi,0,1
706,2021-04-12,Violence against civilians,Mexico,91,79
707,2021-04-12,Violence against civilians,Nigeria,44,10
708,2021-04-12,Violence against civilians,Palestine,1,1
709,2021-04-12,Violence against civilians,Puerto Rico,2,3
710,2021-04-12,Violence against civilians,Somalia,4,3
711,2021-04-12,Violence against civilians,Venezuela,2,2
712,2021-04-13,Battles,Bangladesh,0,1
713,2021-04-13,Battles,India,2,1
714,2021-04-13,Battles,Myanmar,8,5
715,2021-04-13,Battles,Pakistan,6,2
716,2021-04-13,Explosions/Remote violence,Myanmar,8,6
717,2021-04-13,Violence against civilians,Bangladesh,0,2
718,2021-04-13,Violence against civilians,Croatia,0,1
719,2021-04-13,Violence against civilians,India,9,5
720,2021-04-13,Violence against civilians,Myanmar,4,9
721,2021-04-13,Violence against civilians,Pakistan,2,2
722,2021-04-14,Battles,Haiti,13,12
723,2021-04-14,Battles,Ukraine,0,3
724,2021-04-14,Explosions/Remote violence,Afghanistan,0,1
725,2021-04-14,Explosions/Remote violence,Iraq,1,2
726,2021-04-14,Explosions/Remote violence,Ukraine,0,10
727,2021-04-14,Violence against civilians,China,0,5
728,2021-04-14,Violence against civilians,Haiti,2,4
729,2021-04-14,Violence against civilians,Honduras,1,2
730,2021-04-14,Violence against civilians,Iraq,0,1
731,2021-04-14,Violence against civilians,Mexico,3,3
732,2021-04-14,Violence against civilians,Myanmar,2,5
733,2021-04-14,Violence against civilians,Pakistan,2,3
734,2021-04-14,Violence against civilians,Uzbekistan,0,1
735,2021-04-15,Battles,Algeria,12,5
736,2021-04-15,Battles,Bangladesh,2,3
737,2021-04-15,Battles,Burundi,1,1
738,2021-04-15,Battles,Chad,56,7
739,2021-04-15,Battles,Egypt,14,11
740,2021-04-15,Battles,El Salvador,2,1
741,2021-04-15,Battles,Ethiopia,89,20
742,2021-04-15,Battles,Ghana,3,1
743,2021-04-15,Battles,Greece,0,1
744,2021-04-15,Battles,Guatemala,1,4
745,2021-04-15,Battles,Guinea,11,2
746,2021-04-15,Battles,Haiti,9,8
747,2021-04-15,Battles,Honduras,12,6
748,2021-04-15,Battles,India,22,26
749,2021-04-15,Battles,Indonesia,2,1
750,2021-04-15,Battles,Iran,2,2
751,2021-04-15,Battles,Iraq,48,63
752,2021-04-15,Battles,Ivory Coast,0,1
753,2021-04-15,Battles,Kenya,1,1
754,2021-04-15,Battles,Laos,1,1
755,2021-04-15,Battles,Lebanon,0,2
756,2021-04-15,Battles,Libya,5,2
757,2021-04-15,Battles,Mexico,113,81
758,2021-04-15,Battles,Morocco,0,1
759,2021-04-15,Battles,Myanmar,48,39
760,2021-04-15,Battles,Nigeria,26,3
761,2021-04-15,Battles,Pakistan,1,1
762,2021-04-15,Battles,Peru,3,1
763,2021-04-15,Battles,Russia,3,1
764,2021-04-15,Battles,Rwanda,0,2
765,2021-04-15,Battles,Saudi Arabia,1,1
766,2021-04-15,Battles,South Sudan,3,1
767,2021-04-15,Battles,Sudan,4,4
768,2021-04-15,Battles,Tunisia,4,3
769,2021-04-15,Battles,Ukraine,1,205
770,2021-04-15,Battles,Venezuela,2,1
771,2021-04-15,Explosions/Remote violence,Afghanistan,45,9
772,2021-04-15,Explosions/Remote violence,Algeria,5,1
773,2021-04-15,Explosions/Remote violence,Azerbaijan,0,2
774,2021-04-15,Explosions/Remote violence,Bangladesh,3,1
775,2021-04-15,Explosions/Remote violence,Chad,0,1
776,2021-04-15,Explosions/Remote violence,Colombia,0,1
777,2021-04-15,Explosions/Remote violence,Egypt,27,33
778,2021-04-15,Explosions/Remote violence,Ethiopia,9,5
779,2021-04-15,Explosions/Remote violence,Greece,0,1
780,2021-04-15,Explosions/Remote violence,India,2,7
781,2021-04-15,Explosions/Remote violence,Indonesia,2,1
782,2021-04-15,Explosions/Remote violence,Iraq,136,275
783,2021-04-15,Explosions/Remote violence,Israel,0,1
784,2021-04-15,Explosions/Remote violence,Lebanon,0,1
785,2021-04-15,Explosions/Remote violence,Libya,2,3
786,2021-04-15,Explosions/Remote violence,Mexico,0,1
787,2021-04-15,Explosions/Remote violence,Morocco,0,1
788,2021-04-15,Explosions/Remote violence,Myanmar,18,16
789,2021-04-15,Explosions/Remote violence,Nepal,0,1
790,2021-04-15,Explosions/Remote violence,Nigeria,20,2
791,2021-04-15,Explosions/Remote violence,Rwanda,0,1
792,2021-04-15,Explosions/Remote violence,Somalia,7,1
793,2021-04-15,Explosions/Remote violence,Sudan,5,2
794,2021-04-15,Explosions/Remote violence,Tunisia,3,3
795,2021-04-15,Explosions/Remote violence,Turkey,1,1
796,2021-04-15,Explosions/Remote violence,Ukraine,6,529
797,2021-04-15,Explosions/Remote violence,Yemen,0,2
798,2021-04-15,Violence against civilians,Afghanistan,17,10
799,2021-04-15,Violence against civilians,Albania,0,2
800,2021-04-15,Violence against civilians,Argentina,1,1
801,2021-04-15,Violence against civilians,Bangladesh,7,12
802,2021-04-15,Violence against civilians,Belarus,0,1
803,2021-04-15,Violence against civilians,Botswana,0,1
804,2021-04-15,Violence against civilians,Brazil,5,5
805,2021-04-15,Violence against civilians,Burundi,1,6
806,2021-04-15,Violence against civilians,Cambodia,0,2
807,2021-04-15,Violence against civilians,Chad,1,1
808,2021-04-15,Violence against civilians,China,1,27
809,2021-04-15,Violence against civilians,Colombia,22,18
810,2021-04-15,Violence against civilians,Costa Rica,1,1
811,2021-04-15,Violence against civilians,Cuba,0,5
812,2021-04-15,Violence against civilians,Egypt,11,12
813,2021-04-15,Violence against civilians,El Salvador,9,6
814,2021-04-15,Violence against civilians,Ethiopia,744,46
815,2021-04-15,Violence against civilians,France,0,1
816,2021-04-15,Violence against civilians,Gambia,0,1
817,2021-04-15,Violence against civilians,Ghana,1,2
818,2021-04-15,Violence against civilians,Greece,0,1
819,2021-04-15,Violence against civilians,Guatemala,18,14
820,2021-04-15,Violence against civilians,Haiti,3,6
821,2021-04-15,Violence against civilians,Honduras,152,126
822,2021-04-15,Violence against civilians,Hungary,0,1
823,2021-04-15,Violence against civilians,India,20,32
824,2021-04-15,Violence against civilians,Indonesia,0,4
825,2021-04-15,Violence against civilians,Iran,2,2
826,2021-04-15,Violence against civilians,Iraq,63,85
827,2021-04-15,Violence against civilians,Ivory Coast,1,2
828,2021-04-15,Violence against civilians,Kazakhstan,0,8
829,2021-04-15,Violence against civilians,Kenya,6,4
830,2021-04-15,Violence against civilians,Kyrgyzstan,0,1
831,2021-04-15,Violence against civilians,Lebanon,3,2
832,2021-04-15,Violence against civilians,Libya,3,4
833,2021-04-15,Violence against civilians,Mexico,330,294
834,2021-04-15,Violence against civilians,Moldova,0,2
835,2021-04-15,Violence against civilians,Morocco,0,1
836,2021-04-15,Violence against civilians,Myanmar,35,52
837,2021-04-15,Violence against civilians,Nigeria,65,30
838,2021-04-15,Violence against civilians,Pakistan,2,2
839,2021-04-15,Violence against civilians,Palestine,1,1
840,2021-04-15,Violence against civilians,Panama,1,1
841,2021-04-15,Violence against civilians,Philippines,3,2
842,2021-04-15,Violence against civilians,Russia,0,6
843,2021-04-15,Violence against civilians,Somalia,2,2
844,2021-04-15,Violence against civilians,South Africa,3,3
845,2021-04-15,Violence against civilians,Sudan,34,28
846,2021-04-15,Violence against civilians,Tajikistan,0,1
847,2021-04-15,Violence against civilians,Tunisia,1,1
848,2021-04-15,Violence against civilians,Turkey,0,1
849,2021-04-15,Violence against civilians,Ukraine,0,2
850,2021-04-15,Violence against civilians,Uzbekistan,0,2
851,2021-04-15,Violence against civilians,Yemen,0,1
852,2021-04-15,Violence against civilians,eSwatini,0,1
853,2021-04-16,Battles,Azerbaijan,16,4
854,2021-04-16,Battles,Democratic Republic of Congo,65,21
855,2021-04-16,Explosions/Remote violence,Azerbaijan,10,18
856,2021-04-16,Violence against civilians,Azerbaijan,1,1
857,2021-04-16,Violence against civilians,Democratic Republic of Congo,33,39
858,2021-04-16,Violence against civilians,Montenegro,0,1
859,2021-04-16,Violence against civilians,Zimbabwe,3,6
860,2021-04-19,Battles,Afghanistan,0,1
861,2021-04-19,Battles,Benin,1,1
862,2021-04-19,Battles,Brazil,13,40
863,2021-04-19,Battles,Chad,64,3
864,2021-04-19,Battles,Democratic Republic of Congo,1,6
865,2021-04-19,Battles,El Salvador,1,1
866,2021-04-19,Battles,Ethiopia,0,1
867,2021-04-19,Battles,Guatemala,1,1
868,2021-04-19,Battles,Haiti,1,2
869,2021-04-19,Battles,Iran,4,2
870,2021-04-19,Battles,Iraq,2,3
871,2021-04-19,Battles,Kenya,5,1
872,2021-04-19,Battles,Lebanon,0,4
873,2021-04-19,Battles,Mali,9,1
874,2021-04-19,Battles,Mexico,25,17
875,2021-04-19,Battles,Nigeria,1,2
876,2021-04-19,Battles,Somalia,10,2
877,2021-04-19,Battles,Venezuela,0,1
878,2021-04-19,Battles,Yemen,7,6
879,2021-04-19,Explosions/Remote violence,Afghanistan,9,4
880,2021-04-19,Explosions/Remote violence,Azerbaijan,1,2
881,2021-04-19,Explosions/Remote violence,Ethiopia,1,1
882,2021-04-19,Explosions/Remote violence,Iraq,4,9
883,2021-04-19,Explosions/Remote violence,Israel,0,2
884,2021-04-19,Explosions/Remote violence,Ivory Coast,0,1
885,2021-04-19,Explosions/Remote violence,Morocco,2,1
886,2021-04-19,Explosions/Remote violence,Somalia,0,1
887,2021-04-19,Explosions/Remote violence,Tunisia,1,1
888,2021-04-19,Explosions/Remote violence,Turkey,0,2
889,2021-04-19,Explosions/Remote violence,Yemen,0,12
890,2021-04-19,Violence against civilians,Afghanistan,4,3
891,2021-04-19,Violence against civilians,Benin,0,2
892,2021-04-19,Violence against civilians,Brazil,40,35
893,2021-04-19,Violence against civilians,Burundi,4,7
894,2021-04-19,Violence against civilians,Chad,1,1
895,2021-04-19,Violence against civilians,Colombia,9,6
896,2021-04-19,Violence against civilians,Cuba,0,2
897,2021-04-19,Violence against civilians,Democratic Republic of Congo,36,9
898,2021-04-19,Violence against civilians,Egypt,2,2
899,2021-04-19,Violence against civilians,El Salvador,7,7
900,2021-04-19,Violence against civilians,Ethiopia,11,3
901,2021-04-19,Violence against civilians,Guatemala,3,2
902,2021-04-19,Violence against civilians,Haiti,13,3
903,2021-04-19,Violence against civilians,Honduras,12,10
904,2021-04-19,Violence against civilians,Iraq,5,6
905,2021-04-19,Violence against civilians,Israel,0,1
906,2021-04-19,Violence against civilians,Jamaica,3,1
907,2021-04-19,Violence against civilians,Kazakhstan,0,1
908,2021-04-19,Violence against civilians,Mexico,79,79
909,2021-04-19,Violence against civilians,Nicaragua,0,1
910,2021-04-19,Violence against civilians,Nigeria,25,9
911,2021-04-19,Violence against civilians,Palestine,0,2
912,2021-04-19,Violence against civilians,Paraguay,0,1
913,2021-04-19,Violence against civilians,Puerto Rico,2,2
914,2021-04-19,Violence against civilians,Rwanda,1,1
915,2021-04-19,Violence against civilians,Somalia,1,2
916,2021-04-19,Violence against civilians,South Africa,6,5
917,2021-04-19,Violence against civilians,Sudan,1,1
918,2021-04-19,Violence against civilians,Tunisia,0,1
