"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNWD","TMAX","TMIN"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-06-20","0.55",,"77","63"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-06-21","0.02",,"63","58"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-06-22","0.07",,"63","54"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-06-23","0.06",,"64","54"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-06-24","0.03",,"59","53"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-06-25","0.00",,"66","51"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-06-26","0.13",,"67","45"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-06-27","0.12",,"65","53"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-06-28","0.25",,"62","54"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-06-29","0.00",,"63","57"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-06-30","0.00",,"70","50"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-07-01","0.00",,"66","55"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-07-02","0.27",,"74","49"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-07-03","0.09",,"66","58"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-07-04","0.00",,"64","54"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-07-05","0.00",,"69","57"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-07-06","0.00",,"80","57"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-07-07","0.00",,"81","63"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-07-08","0.00",,"80","61"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-07-09","0.00",,"79","61"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-07-10","0.00",,"75","58"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-07-11","0.00",,"70","56"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-07-12","0.00",,"69","52"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-07-13","0.00",,"76","53"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-07-14","0.00",,"80","53"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-07-15","0.00",,"81","59"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-07-16","0.00",,"82","54"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-07-17","0.00",,"80","64"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-07-18","0.00",,"83","64"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-07-19","0.00",,"83","63"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-07-20","0.00",,"76","62"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-07-21","0.00",,"89","61"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-07-22","0.00",,"91","65"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-07-23","0.08",,"91","65"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-07-24","0.01",,"82","61"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-07-25","0.00",,"83","65"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-07-26","1.40",,"83","67"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-07-27","0.70",,"80","64"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-07-28","0.00",,"78","61"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-07-29","0.00",,"76","60"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-07-30","0.14",,"68","58"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-07-31","0.00",,"78","63"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-08-01","0.00",,"91","62"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-08-02","0.00",,"94","67"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-08-03","0.02",,"76","63"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-08-04","0.00",,"81","58"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-08-05","0.00",,"85","58"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-08-06","0.00",,"76","59"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-08-07","0.63",,"64","61"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-08-08","0.00",,"72","55"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-08-09","0.02",,"74","54"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-08-10","0.00",,"69","54"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-08-11","0.01",,"72","50"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-08-12","0.00",,"71","55"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-08-13","0.00",,"69","52"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-08-14","0.02",,"74","55"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-08-15","0.00",,"76","56"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-08-16","0.00",,"82","57"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-08-17","0.12",,"80","63"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-08-18","0.02",,"76","63"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-08-19","0.01",,"72","57"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-08-20","0.00",,"76","51"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-08-21","0.00",,"79","52"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-08-22","0.02",,"75","56"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-08-23","0.16",,"82","60"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-08-24","0.33",,"65","62"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-08-25","0.01",,"65","59"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-08-26","0.00",,"75","56"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-08-27","0.12",,"74","62"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-08-28","0.01",,"72","56"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-08-29","0.01",,"76","56"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-08-30","0.01",,"74","53"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-08-31","0.00",,"69","61"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-09-01","0.00",,"68","48"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-09-02","0.00",,"74","53"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-09-03","0.01",,"80","53"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-09-04","0.00",,"84","58"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-09-05","0.00",,"92","60"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-09-06","0.07",,"73","58"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-09-07","0.01",,"70","56"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-09-08","0.13",,"71","52"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-09-09","0.32",,"63","47"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-09-10","0.35",,"62","48"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-09-11","0.24",,"60","52"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-09-12","0.01",,"66","48"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-09-13","0.58",,"65","46"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-09-14","0.13",,"60","56"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-09-15","0.20",,"63","49"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-09-16","0.04",,"63","49"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-09-17","0.43",,"60","43"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-09-18","0.02",,"61","54"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-09-19","0.04",,"63","44"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-09-20","0.01",,"63","53"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-09-21","0.00",,"65","47"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-09-22","0.00",,"68","59"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-09-23","0.01",,"70","60"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-09-24","0.02",,"74","49"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-09-25","0.00",,"72","50"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-09-26","0.01",,"67","58"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-09-27","0.00",,"63","47"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-09-28","0.00",,"67","49"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-09-29","0.00",,"68","51"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-09-30","0.00",,"66","50"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-10-01","0.00",,"66","47"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-10-02","0.00",,"70","49"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-10-03","0.17",,"70","50"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-10-04","0.02",,"71","62"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-10-05","0.01",,"67","55"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-10-06","0.00",,"69","53"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-10-07","0.02",,"68","45"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-10-08","0.09",,"68","45"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-10-09","0.02",,"63","54"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-10-10","2.19",,"49","45"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-10-11","0.11",,"50","45"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-10-12","0.05",,"56","41"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-10-13","0.63",,"50","46"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-10-14","0.43",,"53","49"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-10-15","0.02",,"58","47"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-10-16","0.14",,"56","45"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-10-17","0.28",,"64","52"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-10-18","0.01",,"57","48"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-10-19","0.02",,"61","48"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-10-20","0.03",,"64","55"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-10-21","0.00",,"65","54"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-10-22","0.00",,"69","58"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-10-23","0.08",,"66","58"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-10-24","0.02",,"60","46"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-10-25","0.02",,"65","53"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-10-26","0.01",,"67","59"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-10-27","0.09",,"61","57"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-10-28","0.09",,"61","52"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-10-29","0.09",,"54","47"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-10-30","0.01",,"57","38"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-10-31","0.00",,"56","43"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-11-01","0.67",,"56","50"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-11-02","0.25",,"59","48"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-11-03","0.43",,"54","45"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-11-04","0.06",,"55","43"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-11-05","0.55",,"51","36"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-11-06","0.21",,"59","47"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-11-07","0.57",,"56","52"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-11-08","0.85",,"54","44"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-11-09","0.13",,"51","44"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-11-10","0.24",,"49","41"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-11-11","0.00",,"48","33"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-11-12","0.08",,"49","44"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-11-13","0.01",,"53","37"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-11-14","0.26",,"49","36"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-11-15","0.02",,"52","42"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-11-16","0.00",,"42","38"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-11-17","0.00",,"45","37"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-11-18","0.03",,"45","39"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-11-19","0.02",,"46","40"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-11-20","0.51",,"40","32"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-11-21","0.00",,"40","31"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-11-22","0.00",,"43","34"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-11-23","0.00",,"45","38"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-11-24","0.02",,"48","35"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-11-25","0.02",,"47","40"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-11-26","0.04",,"48","39"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-11-27","0.00",,"45","38"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-11-28","0.01",,"49","40"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-11-29","0.09",,"49","44"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-11-30","0.03",,"50","41"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-12-01","0.00",,"48","38"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-12-02","0.00",,"48","41"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-12-03","0.00",,"41","27"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-12-04","0.03",,"48","32"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-12-05","0.03",,"50","30"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-12-06","0.02",,"43","36"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-12-07","0.01",,"50","39"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-12-08","0.00",,"50","43"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-12-09","0.00",,"49","40"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-12-10","0.00",,"46","30"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-12-11","0.00",,"45","29"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-12-12","0.00",,"35","30"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-12-13","0.13",,"42","30"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-12-14","0.01",,"49","36"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-12-15","0.00",,"49","43"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-12-16","0.00",,"52","43"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-12-17","0.00",,"47","42"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-12-18","0.25",,"49","42"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-12-19","0.06",,"49","41"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-12-20","0.00",,"47","37"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-12-21","0.05",,"47","41"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-12-22","0.30",,"52","43"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-12-23","0.07",,"53","41"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-12-24","0.52",,"53","47"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-12-25","0.01",,"48","40"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-12-26","0.01",,"48","37"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-12-27","0.57",,"50","38"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-12-28","0.01",,"49","43"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-12-29","0.00",,"48","37"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-12-30","0.04",,"45","37"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2013-12-31","0.17",,"46","42"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-01-01","0.15",,"50","41"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-01-02","0.13",,"51","45"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-01-03","0.15",,"55","43"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-01-04","0.09",,"50","44"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-01-05","0.01",,"53","36"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-01-06","0.12",,"58","44"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-01-07","0.02",,"55","48"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-01-08","0.03",,"52","46"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-01-09","0.01",,"53","44"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-01-10","0.00",,"44","37"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-01-11","0.00",,"48","38"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-01-12","0.00",,"46","29"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-01-13","0.06",,"50","38"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-01-14","0.24",,"43","39"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-01-15","0.19",,"49","34"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-01-16","0.32",,"48","44"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-01-17","0.22",,"47","44"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-01-18","0.00",,"48","39"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-01-19","0.02",,"48","41"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-01-20","0.00",,"45","38"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-01-21","0.00",,"42","35"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-01-22","0.19",,"42","35"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-01-23","0.20",,"48","38"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-01-24","0.05",,"45","31"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-01-25","0.06",,"46","34"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-01-26","0.31",,"48","33"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-01-27","0.24",,"40","36"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-01-28","0.17",,"42","36"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-01-29","0.17",,"44","36"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-01-30","0.00",,"43","36"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-01-31","0.48",,"45","31"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-02-01","0.06",,"47","42"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-02-02","0.00",,"47","36"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-02-03","0.00",,"48","33"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-02-04","0.10",,"47","37"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-02-05","0.04",,"50","41"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-02-06","0.52",,"53","41"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-02-07","0.28",,"50","42"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-02-08","0.11",,"50","40"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-02-09","0.06",,"47","40"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-02-10","0.00",,"46","38"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-02-11","0.17",,"45","36"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-02-12","0.27",,"48","36"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-02-13","0.13",,"44","38"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-02-14","0.21",,"55","36"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-02-15","0.01",,"53","45"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-02-16","0.01",,"49","40"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-02-17","0.00",,"49","39"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-02-18","0.04",,"45","39"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-02-19","0.01",,"52","40"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-02-20","0.15",,"52","44"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-02-21","0.07",,"49","41"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-02-22","0.00",,"52","39"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-02-23","0.00",,"56","39"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-02-24","0.00",,"56","41"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-02-25","0.17",,"54","45"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-02-26","0.00",,"51","36"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-02-27","0.16",,"50","37"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-02-28","0.38",,"43","36"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-03-01","0.09",,"43","37"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-03-02","0.21",,"50","31"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-03-03","0.13",,"50","38"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-03-04","0.02",,"51","36"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-03-05","0.00",,"55","33"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-03-06","0.00",,"56","34"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-03-07","0.00",,"56","37"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-03-08","0.01",,"63","40"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","2014-03-09","0.00",,"67","43"
