"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNWD","TMAX","TMIN"
"BE000006447","50.8","4.35","104.0","2001-09-17","0.24",,"58","45"
"BE000006447","50.8","4.35","104.0","2001-09-18",,,"59","46"
"BE000006447","50.8","4.35","104.0","2001-09-19",,,"57","48"
"BE000006447","50.8","4.35","104.0","2001-09-20","0.28",,"60","53"
"BE000006447","50.8","4.35","104.0","2001-09-21","0.19",,"62","50"
"BE000006447","50.8","4.35","104.0","2001-09-22",,,"61","45"
"BE000006447","50.8","4.35","104.0","2001-09-23",,,"61",
"BE000006447","50.8","4.35","104.0","2001-09-24",,,"61","52"
"BE000006447","50.8","4.35","104.0","2001-09-25",,,"60","47"
"BE000006447","50.8","4.35","104.0","2001-09-26",,,"62","48"
"BE000006447","50.8","4.35","104.0","2001-09-27","0.19",,"63","54"
"BE000006447","50.8","4.35","104.0","2001-09-28",,,"70","52"
"BE000006447","50.8","4.35","104.0","2001-09-29",,,"62","55"
"BE000006447","50.8","4.35","104.0","2001-09-30","0.05",,"67","55"
"BE000006447","50.8","4.35","104.0","2001-10-01","0.20",,"65","60"
"BE000006447","50.8","4.35","104.0","2001-10-02","0.26",,"74",
"BE000006447","50.8","4.35","104.0","2001-10-03","0.21",,"64","56"
"BE000006447","50.8","4.35","104.0","2001-10-04",,,"64","52"
"BE000006447","50.8","4.35","104.0","2001-10-05",,,"67","52"
"BE000006447","50.8","4.35","104.0","2001-10-06",,,"67","57"
"BE000006447","50.8","4.35","104.0","2001-10-07",,,"65","56"
"BE000006447","50.8","4.35","104.0","2001-10-08",,,"62","55"
"BE000006447","50.8","4.35","104.0","2001-10-09",,,"61",
"BE000006447","50.8","4.35","104.0","2001-10-10",,,"62","50"
"BE000006447","50.8","4.35","104.0","2001-10-11",,,"65","51"
"BE000006447","50.8","4.35","104.0","2001-10-12",,,"71","51"
"BE000006447","50.8","4.35","104.0","2001-10-13",,,"75","57"
"BE000006447","50.8","4.35","104.0","2001-10-14",,,,"58"
"BE000006447","50.8","4.35","104.0","2001-10-15",,,"71","56"
"BE000006447","50.8","4.35","104.0","2001-10-16",,,"64","50"
"BE000006447","50.8","4.35","104.0","2001-10-17",,,"66","51"
"BE000006447","50.8","4.35","104.0","2001-10-18",,,"67","58"
"BE000006447","50.8","4.35","104.0","2001-10-19",,,"67","53"
"BE000006447","50.8","4.35","104.0","2001-10-20",,,"68",
"BE000006447","50.8","4.35","104.0","2001-10-21","0.02",,"60",
"BE000006447","50.8","4.35","104.0","2001-10-22",,,"60","51"
"BE000006447","50.8","4.35","104.0","2001-10-23","0.41",,"58","52"
"BE000006447","50.8","4.35","104.0","2001-10-24","0.07",,"58","50"
"BE000006447","50.8","4.35","104.0","2001-10-25",,,"60","52"
"BE000006447","50.8","4.35","104.0","2001-10-26",,,"60","50"
"BE000006447","50.8","4.35","104.0","2001-10-27","0.28",,"58",
"BE000006447","50.8","4.35","104.0","2001-10-28","0.04",,"58",
"BE000006447","50.8","4.35","104.0","2001-10-29",,,"57","47"
"BE000006447","50.8","4.35","104.0","2001-10-30",,,"65","53"
"BE000006447","50.8","4.35","104.0","2001-10-31",,,,
"BE000006447","50.8","4.35","104.0","2001-11-01",,,"54","40"
"BE000006447","50.8","4.35","104.0","2001-11-02",,,"55","40"
"BE000006447","50.8","4.35","104.0","2001-11-03",,,"55","41"
"BE000006447","50.8","4.35","104.0","2001-11-04",,,"53","40"
"BE000006447","50.8","4.35","104.0","2001-11-05",,,"55",
"BE000006447","50.8","4.35","104.0","2001-11-06","0.07",,"53","41"
"BE000006447","50.8","4.35","104.0","2001-11-07","0.20",,"53","47"
"BE000006447","50.8","4.35","104.0","2001-11-08","0.70",,,
"BE000006447","50.8","4.35","104.0","2001-11-09",,,"44","35"
"BE000006447","50.8","4.35","104.0","2001-11-10",,,,"31"
"BE000006447","50.8","4.35","104.0","2001-11-11",,,,
"BE000006447","50.8","4.35","104.0","2001-11-12","0.15",,,"42"
"BE000006447","50.8","4.35","104.0","2001-11-13",,,,
"BE000006447","50.8","4.35","104.0","2001-11-14",,,"46","37"
"BE000006447","50.8","4.35","104.0","2001-11-15",,,"40","30"
"BE000006447","50.8","4.35","104.0","2001-11-16","0.06",,"46","29"
"BE000006447","50.8","4.35","104.0","2001-11-17",,,"44",
"BE000006447","50.8","4.35","104.0","2001-11-18",,,"45","38"
"BE000006447","50.8","4.35","104.0","2001-11-19",,,"46",
"BE000006447","50.8","4.35","104.0","2001-11-20",,,"48","38"
"BE000006447","50.8","4.35","104.0","2001-11-21",,,"48",
"BE000006447","50.8","4.35","104.0","2001-11-22","0.52",,,
"BE000006447","50.8","4.35","104.0","2001-11-23","0.12",,"43","35"
"BE000006447","50.8","4.35","104.0","2001-11-24","0.20",,,"37"
"BE000006447","50.8","4.35","104.0","2001-11-25","0.20",,"51","46"
"BE000006447","50.8","4.35","104.0","2001-11-26",,,,"44"
"BE000006447","50.8","4.35","104.0","2001-11-27",,,"44","32"
"BE000006447","50.8","4.35","104.0","2001-11-28","0.15",,"47",
"BE000006447","50.8","4.35","104.0","2001-11-29",,,,"41"
"BE000006447","50.8","4.35","104.0","2001-11-30","0.39",,"54","49"
"BE000006447","50.8","4.35","104.0","2001-12-01","0.11",,"56",
"BE000006447","50.8","4.35","104.0","2001-12-02",,,"47","42"
"BE000006447","50.8","4.35","104.0","2001-12-03","0.10",,"50","45"
"BE000006447","50.8","4.35","104.0","2001-12-04","0.38",,"51",
"BE000006447","50.8","4.35","104.0","2001-12-05",,,"53","42"
"BE000006447","50.8","4.35","104.0","2001-12-06",,,"49",
"BE000006447","50.8","4.35","104.0","2001-12-07",,,"46",
"BE000006447","50.8","4.35","104.0","2001-12-08",,,,
"BE000006447","50.8","4.35","104.0","2001-12-09",,,"39","29"
"BE000006447","50.8","4.35","104.0","2001-12-10",,,"42","28"
"BE000006447","50.8","4.35","104.0","2001-12-11",,,"41","29"
"BE000006447","50.8","4.35","104.0","2001-12-12","0.04",,,
"BE000006447","50.8","4.35","104.0","2001-12-13",,,,
"BE000006447","50.8","4.35","104.0","2001-12-14",,,"29",
"BE000006447","50.8","4.35","104.0","2001-12-15",,,"34","22"
"BE000006447","50.8","4.35","104.0","2001-12-16",,,"36",
"BE000006447","50.8","4.35","104.0","2001-12-17",,,"34","26"
"BE000006447","50.8","4.35","104.0","2001-12-18","0.06",,"37","31"
"BE000006447","50.8","4.35","104.0","2001-12-19","0.05",,"40","36"
"BE000006447","50.8","4.35","104.0","2001-12-20",,,"39","32"
"BE000006447","50.8","4.35","104.0","2001-12-21",,,,"31"
"BE000006447","50.8","4.35","104.0","2001-12-22","0.55",,,
"BE000006447","50.8","4.35","104.0","2001-12-23",,"0.4",,
"BE000006447","50.8","4.35","104.0","2001-12-24","0.19","0.4",,"20"
"BE000006447","50.8","4.35","104.0","2001-12-25","0.40",,"44",
"BE000006447","50.8","4.35","104.0","2001-12-26",,,"38",
"BE000006447","50.8","4.35","104.0","2001-12-27",,,,"28"
"BE000006447","50.8","4.35","104.0","2001-12-28","0.20",,"49","39"
"BE000006447","50.8","4.35","104.0","2001-12-29","0.24","0.8",,
"BE000006447","50.8","4.35","104.0","2001-12-30","0.07","0.8","35","28"
"BE000006447","50.8","4.35","104.0","2001-12-31",,"0.8","31","27"
"BE000006447","50.8","4.35","104.0","2002-01-01",,"0.4",,
"BE000006447","50.8","4.35","104.0","2002-01-02",,,"35","19"
"BE000006447","50.8","4.35","104.0","2002-01-03",,,"33","25"
"BE000006447","50.8","4.35","104.0","2002-01-04",,,"37",
"BE000006447","50.8","4.35","104.0","2002-01-05",,,"40","26"
"BE000006447","50.8","4.35","104.0","2002-01-06",,,"34","28"
"BE000006447","50.8","4.35","104.0","2002-01-07",,,"38","34"
"BE000006447","50.8","4.35","104.0","2002-01-08",,,"40",
"BE000006447","50.8","4.35","104.0","2002-01-09",,,"45","30"
"BE000006447","50.8","4.35","104.0","2002-01-10",,,"41","34"
"BE000006447","50.8","4.35","104.0","2002-01-11","0.03",,"40",
"BE000006447","50.8","4.35","104.0","2002-01-12",,,"42","32"
"BE000006447","50.8","4.35","104.0","2002-01-13",,,"44","32"
"BE000006447","50.8","4.35","104.0","2002-01-14",,,"41","38"
"BE000006447","50.8","4.35","104.0","2002-01-15",,,"40","37"
"BE000006447","50.8","4.35","104.0","2002-01-16",,,"42",
"BE000006447","50.8","4.35","104.0","2002-01-17","0.03",,"43","37"
"BE000006447","50.8","4.35","104.0","2002-01-18","0.15",,"42","39"
"BE000006447","50.8","4.35","104.0","2002-01-19","0.12",,"49","39"
"BE000006447","50.8","4.35","104.0","2002-01-20",,,,"40"
"BE000006447","50.8","4.35","104.0","2002-01-21","0.32",,"52",
"BE000006447","50.8","4.35","104.0","2002-01-22",,,"49","43"
"BE000006447","50.8","4.35","104.0","2002-01-23",,,,
"BE000006447","50.8","4.35","104.0","2002-01-24",,,,
"BE000006447","50.8","4.35","104.0","2002-01-25","0.03",,"45",
"BE000006447","50.8","4.35","104.0","2002-01-26","0.07",,"52","44"
"BE000006447","50.8","4.35","104.0","2002-01-27","0.95",,,"50"
"BE000006447","50.8","4.35","104.0","2002-01-28","0.20",,"56",
"BE000006447","50.8","4.35","104.0","2002-01-29",,,"51",
"BE000006447","50.8","4.35","104.0","2002-01-30",,,"56","46"
"BE000006447","50.8","4.35","104.0","2002-01-31",,,"51",
"BE000006447","50.8","4.35","104.0","2002-02-01","0.05",,"55","45"
"BE000006447","50.8","4.35","104.0","2002-02-02",,,"60","51"
"BE000006447","50.8","4.35","104.0","2002-02-03",,,"59","48"
"BE000006447","50.8","4.35","104.0","2002-02-04",,,,"43"
"BE000006447","50.8","4.35","104.0","2002-02-05","0.59",,"54",
"BE000006447","50.8","4.35","104.0","2002-02-06","0.12",,"47","42"
"BE000006447","50.8","4.35","104.0","2002-02-07",,,,
"BE000006447","50.8","4.35","104.0","2002-02-08","0.40",,"52","41"
"BE000006447","50.8","4.35","104.0","2002-02-09","0.21",,,
"BE000006447","50.8","4.35","104.0","2002-02-10",,,"51","43"
"BE000006447","50.8","4.35","104.0","2002-02-11","0.24",,"54","47"
"BE000006447","50.8","4.35","104.0","2002-02-12","0.43",,"56","50"
"BE000006447","50.8","4.35","104.0","2002-02-13","0.46",,"50",
"BE000006447","50.8","4.35","104.0","2002-02-14",,,"43",
"BE000006447","50.8","4.35","104.0","2002-02-15",,,"43","29"
"BE000006447","50.8","4.35","104.0","2002-02-16",,,"48","30"
"BE000006447","50.8","4.35","104.0","2002-02-17",,,"45","29"
"BE000006447","50.8","4.35","104.0","2002-02-18",,,"44","35"
"BE000006447","50.8","4.35","104.0","2002-02-19","0.10",,"47","35"
"BE000006447","50.8","4.35","104.0","2002-02-20","1.22",,"49",
"BE000006447","50.8","4.35","104.0","2002-02-21",,,"44","35"
"BE000006447","50.8","4.35","104.0","2002-02-22","0.36",,"51","38"
"BE000006447","50.8","4.35","104.0","2002-02-23",,,"46",
"BE000006447","50.8","4.35","104.0","2002-02-24","0.10",,"43","34"
"BE000006447","50.8","4.35","104.0","2002-02-25","0.75",,"51","37"
"BE000006447","50.8","4.35","104.0","2002-02-26","0.47",,"55",
"BE000006447","50.8","4.35","104.0","2002-02-27",,,"49","39"
"BE000006447","50.8","4.35","104.0","2002-02-28",,,,
"BE000006447","50.8","4.35","104.0","2002-03-01","0.16",,"45","38"
"BE000006447","50.8","4.35","104.0","2002-03-02",,,"44","31"
"BE000006447","50.8","4.35","104.0","2002-03-03",,,"48","33"
"BE000006447","50.8","4.35","104.0","2002-03-04",,,"53","37"
"BE000006447","50.8","4.35","104.0","2002-03-05",,,"49",
"BE000006447","50.8","4.35","104.0","2002-03-06",,,,
"BE000006447","50.8","4.35","104.0","2002-03-07","0.04",,"58","46"
"BE000006447","50.8","4.35","104.0","2002-03-08",,,"56","37"
"BE000006447","50.8","4.35","104.0","2002-03-09","0.02",,"55",
"BE000006447","50.8","4.35","104.0","2002-03-10",,,"54","36"
"BE000006447","50.8","4.35","104.0","2002-03-11",,,"59","43"
"BE000006447","50.8","4.35","104.0","2002-03-12",,,"54","47"
"BE000006447","50.8","4.35","104.0","2002-03-13","0.24",,,
"BE000006447","50.8","4.35","104.0","2002-03-14","0.55",,"39",
"BE000006447","50.8","4.35","104.0","2002-03-15",,,,"37"
"BE000006447","50.8","4.35","104.0","2002-03-16",,,"62","43"
"BE000006447","50.8","4.35","104.0","2002-03-17",,,"55","50"
"BE000006447","50.8","4.35","104.0","2002-03-18","0.32",,"56",
"BE000006447","50.8","4.35","104.0","2002-03-19",,,"53","47"
"BE000006447","50.8","4.35","104.0","2002-03-20","0.47",,"57","48"
"BE000006447","50.8","4.35","104.0","2002-03-21",,,"54",
"BE000006447","50.8","4.35","104.0","2002-03-22",,,"54",
"BE000006447","50.8","4.35","104.0","2002-03-23",,,"49","36"
"BE000006447","50.8","4.35","104.0","2002-03-24",,,"49","35"
"BE000006447","50.8","4.35","104.0","2002-03-25",,,,"33"
"BE000006447","50.8","4.35","104.0","2002-03-26",,,"50","38"
"BE000006447","50.8","4.35","104.0","2002-03-27",,,"52","36"
"BE000006447","50.8","4.35","104.0","2002-03-28",,,"58","34"
"BE000006447","50.8","4.35","104.0","2002-03-29",,,"60","36"
"BE000006447","50.8","4.35","104.0","2002-03-30",,,"60","45"
"BE000006447","50.8","4.35","104.0","2002-03-31",,,"61","45"
"BE000006447","50.8","4.35","104.0","2002-04-01",,,"65","42"
"BE000006447","50.8","4.35","104.0","2002-04-02",,,"70","44"
"BE000006447","50.8","4.35","104.0","2002-04-03",,,"69","49"
"BE000006447","50.8","4.35","104.0","2002-04-04",,,"66","48"
"BE000006447","50.8","4.35","104.0","2002-04-05",,,"62","45"
"BE000006447","50.8","4.35","104.0","2002-04-06",,,"52","37"
"BE000006447","50.8","4.35","104.0","2002-04-07",,,,"35"
"BE000006447","50.8","4.35","104.0","2002-04-08",,,"57","37"
"BE000006447","50.8","4.35","104.0","2002-04-09",,,"55","38"
"BE000006447","50.8","4.35","104.0","2002-04-10",,,"54","38"
"BE000006447","50.8","4.35","104.0","2002-04-11",,,"54",
"BE000006447","50.8","4.35","104.0","2002-04-12",,,"55","38"
"BE000006447","50.8","4.35","104.0","2002-04-13",,,"53",
"BE000006447","50.8","4.35","104.0","2002-04-14","0.23",,"47","37"
"BE000006447","50.8","4.35","104.0","2002-04-15",,,,"35"
"BE000006447","50.8","4.35","104.0","2002-04-16","0.40",,"47","42"
"BE000006447","50.8","4.35","104.0","2002-04-17",,,,"41"
"BE000006447","50.8","4.35","104.0","2002-04-18","0.15",,"55","47"
"BE000006447","50.8","4.35","104.0","2002-04-19",,,"56","39"
"BE000006447","50.8","4.35","104.0","2002-04-20",,,"59","29"
"BE000006447","50.8","4.35","104.0","2002-04-21",,,"64",
"BE000006447","50.8","4.35","104.0","2002-04-22",,,"69","47"
"BE000006447","50.8","4.35","104.0","2002-04-23",,,"67","51"
"BE000006447","50.8","4.35","104.0","2002-04-24",,,"71","48"
"BE000006447","50.8","4.35","104.0","2002-04-25",,,"59",
"BE000006447","50.8","4.35","104.0","2002-04-26",,,"54","42"
"BE000006447","50.8","4.35","104.0","2002-04-27",,,"58",
"BE000006447","50.8","4.35","104.0","2002-04-28","0.20",,"58","46"
"BE000006447","50.8","4.35","104.0","2002-04-29","0.05",,"56","43"
"BE000006447","50.8","4.35","104.0","2002-04-30","0.02",,"60","45"
"BE000006447","50.8","4.35","104.0","2002-05-01","0.27",,"61","46"
"BE000006447","50.8","4.35","104.0","2002-05-02","0.40",,"56",
"BE000006447","50.8","4.35","104.0","2002-05-03",,,"59","39"
"BE000006447","50.8","4.35","104.0","2002-05-06","0.11",,"56","45"
"BE000006447","50.8","4.35","104.0","2002-05-07",,,"65","45"
"BE000006447","50.8","4.35","104.0","2002-05-08",,,"67","50"
"BE000006447","50.8","4.35","104.0","2002-05-09",,,"70","53"
"BE000006447","50.8","4.35","104.0","2002-05-10",,,"63","52"
"BE000006447","50.8","4.35","104.0","2002-05-11",,,"62","54"
"BE000006447","50.8","4.35","104.0","2002-05-12",,,,"51"
"BE000006447","50.8","4.35","104.0","2002-05-13",,,"71","49"
"BE000006447","50.8","4.35","104.0","2002-05-14","0.08",,"63","51"
"BE000006447","50.8","4.35","104.0","2002-05-15",,,"69","49"
"BE000006447","50.8","4.35","104.0","2002-05-16",,,"76","52"
"BE000006447","50.8","4.35","104.0","2002-05-17",,,"77","53"
"BE000006447","50.8","4.35","104.0","2002-05-18",,,,
"BE000006447","50.8","4.35","104.0","2002-05-19",,,"69","50"
"BE000006447","50.8","4.35","104.0","2002-05-20",,,"72","53"
"BE000006447","50.8","4.35","104.0","2002-05-21",,,"77",
"BE000006447","50.8","4.35","104.0","2002-05-22","0.36",,,
"BE000006447","50.8","4.35","104.0","2002-05-23",,,"68","52"
"BE000006447","50.8","4.35","104.0","2002-05-24",,,"59","49"
"BE000006447","50.8","4.35","104.0","2002-05-25","0.19",,"63","49"
"BE000006447","50.8","4.35","104.0","2002-05-26","0.11",,"62",
"BE000006447","50.8","4.35","104.0","2002-05-27",,,"64","48"
"BE000006447","50.8","4.35","104.0","2002-05-28",,,"64",
"BE000006447","50.8","4.35","104.0","2002-05-29","0.39",,"62","47"
"BE000006447","50.8","4.35","104.0","2002-05-30",,,"65","46"
"BE000006447","50.8","4.35","104.0","2002-05-31",,,"68",
"BE000006447","50.8","4.35","104.0","2002-06-01",,,"70","48"
"BE000006447","50.8","4.35","104.0","2002-06-02",,,"77","52"
"BE000006447","50.8","4.35","104.0","2002-06-03",,,,
"BE000006447","50.8","4.35","104.0","2002-06-04",,,"77","54"
"BE000006447","50.8","4.35","104.0","2002-06-05","1.10",,"72","60"
"BE000006447","50.8","4.35","104.0","2002-06-06",,,"67","55"
"BE000006447","50.8","4.35","104.0","2002-06-07",,,"60","52"
"BE000006447","50.8","4.35","104.0","2002-06-08",,,"67","51"
"BE000006447","50.8","4.35","104.0","2002-06-09","0.06",,"69","51"
"BE000006447","50.8","4.35","104.0","2002-06-10","0.28",,"61","49"
"BE000006447","50.8","4.35","104.0","2002-06-11","0.16",,"66","51"
"BE000006447","50.8","4.35","104.0","2002-06-12","0.00",,"67","54"
"BE000006447","50.8","4.35","104.0","2002-06-13",,,"63","55"
"BE000006447","50.8","4.35","104.0","2002-06-14",,,"76","58"
"BE000006447","50.8","4.35","104.0","2002-06-15",,,,"61"
"BE000006447","50.8","4.35","104.0","2002-06-16","0.10",,"78","58"
"BE000006447","50.8","4.35","104.0","2002-06-17",,,"89","63"
"BE000006447","50.8","4.35","104.0","2002-06-18",,,,
"BE000006447","50.8","4.35","104.0","2002-06-19",,,,"55"
"BE000006447","50.8","4.35","104.0","2002-06-20","0.75",,"66",
"BE000006447","50.8","4.35","104.0","2002-06-21",,,"71","55"
"BE000006447","50.8","4.35","104.0","2002-06-22",,,"76","60"
"BE000006447","50.8","4.35","104.0","2002-06-23",,,"71","57"
"BE000006447","50.8","4.35","104.0","2002-06-24",,,"71","53"
"BE000006447","50.8","4.35","104.0","2002-06-25",,,"75","49"
"BE000006447","50.8","4.35","104.0","2002-06-26",,,"74","52"
"BE000006447","50.8","4.35","104.0","2002-06-27",,,"69","52"
"BE000006447","50.8","4.35","104.0","2002-06-28",,,"65","47"
"BE000006447","50.8","4.35","104.0","2002-06-29",,,"68","52"
"BE000006447","50.8","4.35","104.0","2002-06-30",,,"67","49"
"BE000006447","50.8","4.35","104.0","2002-07-01","0.55",,,"54"
"BE000006447","50.8","4.35","104.0","2002-07-02","0.24",,"63","53"
"BE000006447","50.8","4.35","104.0","2002-07-03","1.10",,"64","53"
"BE000006447","50.8","4.35","104.0","2002-07-04",,,"68","52"
"BE000006447","50.8","4.35","104.0","2002-07-05",,,"69","56"
"BE000006447","50.8","4.35","104.0","2002-07-06","0.01",,"69","56"
"BE000006447","50.8","4.35","104.0","2002-07-07",,,"71","55"
"BE000006447","50.8","4.35","104.0","2002-07-08",,,"77",
"BE000006447","50.8","4.35","104.0","2002-07-09","0.05",,"77","63"
"BE000006447","50.8","4.35","104.0","2002-07-10","0.32",,"64","55"
"BE000006447","50.8","4.35","104.0","2002-07-11","0.10",,"68","52"
"BE000006447","50.8","4.35","104.0","2002-07-12","0.00",,"73",
"BE000006447","50.8","4.35","104.0","2002-07-13",,,"65","57"
"BE000006447","50.8","4.35","104.0","2002-07-14",,,,"59"
"BE000006447","50.8","4.35","104.0","2002-07-15",,,"71","59"
"BE000006447","50.8","4.35","104.0","2002-07-16",,,"78","59"
"BE000006447","50.8","4.35","104.0","2002-07-17",,,"75","59"
"BE000006447","50.8","4.35","104.0","2002-07-18",,,"70","56"
"BE000006447","50.8","4.35","104.0","2002-07-19",,,"69","50"
"BE000006447","50.8","4.35","104.0","2002-07-20",,,,"52"
"BE000006447","50.8","4.35","104.0","2002-07-21","0.50",,"68","55"
"BE000006447","50.8","4.35","104.0","2002-07-22",,,"71","55"
"BE000006447","50.8","4.35","104.0","2002-07-23",,,"70","56"
"BE000006447","50.8","4.35","104.0","2002-07-24","0.05",,"67",
"BE000006447","50.8","4.35","104.0","2002-07-25",,,"72","57"
"BE000006447","50.8","4.35","104.0","2002-07-26",,,"75","59"
"BE000006447","50.8","4.35","104.0","2002-07-27",,,"83","60"
"BE000006447","50.8","4.35","104.0","2002-07-28",,,"87","66"
"BE000006447","50.8","4.35","104.0","2002-07-29","0.12",,"87","64"
"BE000006447","50.8","4.35","104.0","2002-07-30","0.00",,"90",
"BE000006447","50.8","4.35","104.0","2002-07-31",,,"74","64"
"BE000006447","50.8","4.35","104.0","2002-08-01","0.60",,"72","61"
"BE000006447","50.8","4.35","104.0","2002-08-02","0.12",,"77","58"
"BE000006447","50.8","4.35","104.0","2002-08-03",,,"63",
"BE000006447","50.8","4.35","104.0","2002-08-04",,,,"54"
"BE000006447","50.8","4.35","104.0","2002-08-05","0.24",,"67","57"
"BE000006447","50.8","4.35","104.0","2002-08-06","0.89",,"65","57"
"BE000006447","50.8","4.35","104.0","2002-08-07","0.36",,"71","60"
"BE000006447","50.8","4.35","104.0","2002-08-08",,,"73","59"
"BE000006447","50.8","4.35","104.0","2002-08-09",,,"70","60"
"BE000006447","50.8","4.35","104.0","2002-08-10",,,"69","55"
"BE000006447","50.8","4.35","104.0","2002-08-11",,,"74","59"
"BE000006447","50.8","4.35","104.0","2002-08-12","0.07",,"74","58"
"BE000006447","50.8","4.35","104.0","2002-08-13",,,"76","56"
"BE000006447","50.8","4.35","104.0","2002-08-14",,,"80","58"
"BE000006447","50.8","4.35","104.0","2002-08-15",,,"82","62"
"BE000006447","50.8","4.35","104.0","2002-08-16",,,"85","62"
"BE000006447","50.8","4.35","104.0","2002-08-17",,,"85","63"
"BE000006447","50.8","4.35","104.0","2002-08-18",,,,"66"
"BE000006447","50.8","4.35","104.0","2002-08-19",,,"82","66"
"BE000006447","50.8","4.35","104.0","2002-08-20","0.98",,"73",
"BE000006447","50.8","4.35","104.0","2002-08-21","0.20",,"67","59"
"BE000006447","50.8","4.35","104.0","2002-08-22",,,"67","54"
"BE000006447","50.8","4.35","104.0","2002-08-23",,,"68","52"
"BE000006447","50.8","4.35","104.0","2002-08-24","1.62",,"66",
"BE000006447","50.8","4.35","104.0","2002-08-25",,,"71","52"
"BE000006447","50.8","4.35","104.0","2002-08-26",,,"70","58"
"BE000006447","50.8","4.35","104.0","2002-08-27","0.87",,"69","64"
"BE000006447","50.8","4.35","104.0","2002-08-28",,,"73","65"
"BE000006447","50.8","4.35","104.0","2002-08-29",,,"73",
"BE000006447","50.8","4.35","104.0","2002-08-30",,,"72","57"
"BE000006447","50.8","4.35","104.0","2002-08-31",,,"67","59"
"BE000006447","50.8","4.35","104.0","2002-09-01",,,"67",
"BE000006447","50.8","4.35","104.0","2002-09-02",,,"72","52"
"BE000006447","50.8","4.35","104.0","2002-09-03","0.00",,"71","55"
"BE000006447","50.8","4.35","104.0","2002-09-04",,,"68","53"
"BE000006447","50.8","4.35","104.0","2002-09-05","0.00",,"71","57"
"BE000006447","50.8","4.35","104.0","2002-09-06",,,"70","54"
"BE000006447","50.8","4.35","104.0","2002-09-07",,,"69","58"
"BE000006447","50.8","4.35","104.0","2002-09-08",,,"74","60"
"BE000006447","50.8","4.35","104.0","2002-09-09","0.06",,"71",
"BE000006447","50.8","4.35","104.0","2002-09-10",,,"67","53"
"BE000006447","50.8","4.35","104.0","2002-09-11","0.05",,"63","54"
"BE000006447","50.8","4.35","104.0","2002-09-12",,,"70","57"
"BE000006447","50.8","4.35","104.0","2002-09-13","0.00",,"71","52"
"BE000006447","50.8","4.35","104.0","2002-09-14",,,"67","55"
"BE000006447","50.8","4.35","104.0","2002-09-15",,,"68","55"
"BE000006447","50.8","4.35","104.0","2002-09-16","0.00",,"65","48"
"BE000006447","50.8","4.35","104.0","2002-09-17",,,"64","51"
"BE000006447","50.8","4.35","104.0","2002-09-18","0.00",,"64","50"
"BE000006447","50.8","4.35","104.0","2002-09-19","0.00",,"65","53"
"BE000006447","50.8","4.35","104.0","2002-09-20","0.00",,"65","54"
"BE000006447","50.8","4.35","104.0","2002-09-21",,,"61",
"BE000006447","50.8","4.35","104.0","2002-09-22","0.28",,"62",
"BE000006447","50.8","4.35","104.0","2002-09-23",,,"61","50"
"BE000006447","50.8","4.35","104.0","2002-09-24",,,"58","43"
"BE000006447","50.8","4.35","104.0","2002-09-25","0.20",,"60","43"
"BE000006447","50.8","4.35","104.0","2002-09-26",,,"58",
"BE000006447","50.8","4.35","104.0","2002-09-27","0.17",,"59","50"
"BE000006447","50.8","4.35","104.0","2002-09-28","0.00",,,"50"
"BE000006447","50.8","4.35","104.0","2002-09-29","0.00",,"66","46"
"BE000006447","50.8","4.35","104.0","2002-09-30","0.00",,"66","47"
"BE000006447","50.8","4.35","104.0","2002-10-01","0.00",,"68","49"
"BE000006447","50.8","4.35","104.0","2002-10-02",,,"67","55"
"BE000006447","50.8","4.35","104.0","2002-10-03",,,"63","57"
"BE000006447","50.8","4.35","104.0","2002-10-04",,,"64","49"
"BE000006447","50.8","4.35","104.0","2002-10-05",,,"61","47"
"BE000006447","50.8","4.35","104.0","2002-10-06",,,"58",
"BE000006447","50.8","4.35","104.0","2002-10-07",,,"56","38"
"BE000006447","50.8","4.35","104.0","2002-10-08","0.00",,"53",
"BE000006447","50.8","4.35","104.0","2002-10-09","0.00",,,"37"
"BE000006447","50.8","4.35","104.0","2002-10-10","0.00",,"58","44"
"BE000006447","50.8","4.35","104.0","2002-10-11","0.00",,"51","39"
"BE000006447","50.8","4.35","104.0","2002-10-12",,,"51","46"
"BE000006447","50.8","4.35","104.0","2002-10-13","0.04",,"55","46"
"BE000006447","50.8","4.35","104.0","2002-10-14","0.03",,"54",
"BE000006447","50.8","4.35","104.0","2002-10-15",,,"59",
"BE000006447","50.8","4.35","104.0","2002-10-16",,,,
"BE000006447","50.8","4.35","104.0","2002-10-17",,,"53",
"BE000006447","50.8","4.35","104.0","2002-10-18",,,"53","40"
"BE000006447","50.8","4.35","104.0","2002-10-19",,,"51",
"BE000006447","50.8","4.35","104.0","2002-10-20","0.00",,"51","36"
"BE000006447","50.8","4.35","104.0","2002-10-21","0.16",,"60","44"
"BE000006447","50.8","4.35","104.0","2002-10-22","0.00",,,"54"
"BE000006447","50.8","4.35","104.0","2002-10-23","0.31",,,
"BE000006447","50.8","4.35","104.0","2002-10-24",,,"54","40"
"BE000006447","50.8","4.35","104.0","2002-10-25","0.43",,"56","49"
"BE000006447","50.8","4.35","104.0","2002-10-26",,,"58",
"BE000006447","50.8","4.35","104.0","2002-10-27","0.59",,"62","50"
"BE000006447","50.8","4.35","104.0","2002-10-28",,,"54","42"
